Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty Financial Services,01-01-2016,7057.95,7103.05,7024.4,7091.45,32.3,.46,25489537,1015.25,18.84,2.98,1.17
Nifty Financial Services,04-01-2016,7058.25,7058.25,6901.95,6909.3,-182.15,-2.57,42817811,1680.34,18.36,2.9,1.2
Nifty Financial Services,05-01-2016,6942.3,6942.3,6873.55,6891.65,-17.65,-.26,45414124,1738.3,18.31,2.89,1.21
Nifty Financial Services,06-01-2016,6878.35,6925.5,6829.15,6854.25,-37.4,-.54,49144607,1882.71,18.21,2.88,1.21
Nifty Financial Services,07-01-2016,6785.95,6785.95,6691.9,6704,-150.25,-2.19,61199964,2193.54,17.81,2.81,1.24
Nifty Financial Services,08-01-2016,6734.85,6758.4,6706.55,6723.05,19.05,.28,48878368,1872.24,17.86,2.82,1.24
Nifty Financial Services,11-01-2016,6660.55,6722.45,6599.65,6664.75,-58.3,-.87,56606377,1963.03,17.72,2.8,1.25
Nifty Financial Services,12-01-2016,6696.3,6696.3,6563.9,6579.7,-85.05,-1.28,56915121,1957.29,17.49,2.76,1.26
Nifty Financial Services,13-01-2016,6617.55,6662.75,6495.3,6632,52.3,.79,74770675,2532.22,17.63,2.78,1.25
Nifty Financial Services,14-01-2016,6535.7,6611.55,6481.25,6539.8,-92.2,-1.39,62158541,2257.55,17.38,2.74,1.27
Nifty Financial Services,15-01-2016,6541.7,6546.7,6363.75,6380.15,-159.65,-2.44,78271422,2377.72,16.96,2.68,1.3
Nifty Financial Services,18-01-2016,6356.85,6392.85,6273.4,6283.65,-96.5,-1.51,98502222,2933.93,16.7,2.64,1.32
Nifty Financial Services,19-01-2016,6308,6414.55,6308,6395.95,112.3,1.79,73519421,2269.33,16.95,2.68,1.3
Nifty Financial Services,20-01-2016,6314.65,6316.85,6215.95,6279.85,-116.1,-1.82,78439934,2494.69,16.64,2.64,1.32
Nifty Financial Services,21-01-2016,6356.2,6416.25,6260.2,6317.6,37.75,.6,99440109,3406.21,16.74,2.65,1.31
Nifty Financial Services,22-01-2016,6406.55,6496.3,6379.3,6470.7,153.1,2.42,68951221,2287.94,17.09,2.72,1.28
Nifty Financial Services,25-01-2016,6531.75,6541.7,6501.4,6519.95,49.25,.76,59111044,2051.73,17.22,2.74,1.27
Nifty Financial Services,27-01-2016,6554.05,6561.5,6484.35,6501.1,-18.85,-.29,54876606,1824.01,17.17,2.73,1.28
Nifty Financial Services,28-01-2016,6487.35,6487.35,6412.8,6422.05,-79.05,-1.22,84108849,2765.13,16.96,2.7,1.29
Nifty Financial Services,29-01-2016,6347.75,6518.15,6347.75,6507.8,85.75,1.34,102278776,3123.12,17.19,2.73,1.28
Nifty Financial Services,01-02-2016,6521.8,6521.8,6415.65,6429.35,-78.45,-1.21,83468564,2404.31,16.93,2.7,1.29
Nifty Financial Services,02-02-2016,6439.4,6480.5,6326.05,6344,-85.35,-1.33,94882842,2685.81,16.66,2.66,1.31
Nifty Financial Services,03-02-2016,6284.4,6285.2,6233.65,6244.2,-99.8,-1.57,75602218,2524.43,16.39,2.62,1.33
Nifty Financial Services,04-02-2016,6293.7,6314,6234.35,6267.9,23.7,.38,77935234,2246.62,16.45,2.63,1.32
Nifty Financial Services,05-02-2016,6289.2,6404.3,6284,6389.25,121.35,1.94,82782964,2488.52,16.77,2.68,1.3
Nifty Financial Services,08-02-2016,6408,6452.1,6302.35,6335.1,-54.15,-.85,64673207,1944.36,16.61,2.66,1.31
Nifty Financial Services,09-02-2016,6250.85,6306.3,6234.05,6278.1,-57,-.9,66567153,1880.82,16.46,2.64,1.32
Nifty Financial Services,10-02-2016,6228.9,6246.4,6117.25,6143.4,-134.7,-2.15,88020746,2476.94,16.1,2.58,1.35
Nifty Financial Services,11-02-2016,6116,6124.8,5857.05,5886.25,-257.15,-4.19,132827501,3217.94,15.43,2.47,1.41
Nifty Financial Services,12-02-2016,5921.7,5949.3,5811.9,5884.2,-2.05,-.03,136261960,3874.65,15.42,2.47,1.41
Nifty Financial Services,15-02-2016,5943.85,6057.85,5943.35,6022.85,138.65,2.36,100122685,2974.02,15.88,2.53,1.38
Nifty Financial Services,16-02-2016,6071.3,6071.3,5909.4,5921.1,-101.75,-1.69,84527056,2417.27,15.61,2.49,1.4
Nifty Financial Services,17-02-2016,5920.5,5932.55,5818.8,5906.85,-14.25,-.24,92539838,2431.18,15.57,2.48,1.41
Nifty Financial Services,18-02-2016,5977.75,5993.75,5910.7,5950.15,43.3,.73,84404728,2452.28,15.68,2.5,1.4
Nifty Financial Services,19-02-2016,5930,5969.45,5903.6,5954.2,4.05,.07,69383915,1987.72,15.7,2.5,1.39
Nifty Financial Services,22-02-2016,5938.75,5986.9,5936.95,5962.15,7.95,.13,55205737,1774.51,15.72,2.5,1.39
Nifty Financial Services,23-02-2016,5967.05,5967.05,5821.35,5836.95,-125.2,-2.1,65366041,1954.43,15.39,2.45,1.42
Nifty Financial Services,24-02-2016,5793.05,5797.8,5717.05,5728.55,-108.4,-1.86,68662625,2159.05,15.1,2.4,1.45
Nifty Financial Services,25-02-2016,5746,5755.3,5679.2,5689.9,-38.65,-.67,95761369,2817.75,15,2.39,1.46
Nifty Financial Services,26-02-2016,5755.5,5810.8,5706.6,5775.15,85.25,1.5,80170399,2333.74,15.23,2.42,1.44
Nifty Financial Services,29-02-2016,5786.2,5935.8,5615,5839.25,64.1,1.11,217386429,6465.3,15.4,2.45,1.42
Nifty Financial Services,01-03-2016,5886.9,6014.8,5871.15,6001.6,162.35,2.78,84731565,2744.46,15.83,2.52,1.38
Nifty Financial Services,02-03-2016,6121.15,6265.2,6118.9,6247.35,245.75,4.09,126433580,3597.82,16.48,2.62,1.33
Nifty Financial Services,03-03-2016,6283.4,6313.25,6239.25,6299.6,52.25,.84,85900518,2600.38,16.62,2.64,1.32
Nifty Financial Services,04-03-2016,6328.3,6385.8,6234.55,6356.25,56.65,.9,87028760,2370.03,16.76,2.67,1.31
Nifty Financial Services,08-03-2016,6344.85,6370.3,6281.65,6314.5,-41.75,-.66,68416196,2065.48,16.65,2.65,1.31
Nifty Financial Services,09-03-2016,6276.3,6344.1,6224.65,6331.7,17.2,.27,71974667,2328.61,16.7,2.66,1.31
Nifty Financial Services,10-03-2016,6362.95,6368.85,6277.85,6332.3,.6,.01,57620229,2059.06,16.7,2.66,1.31
Nifty Financial Services,11-03-2016,6331.75,6391.7,6276.15,6333.25,.95,.02,63283751,2164.29,16.7,2.66,1.31
Nifty Financial Services,14-03-2016,6389.8,6431.8,6342.5,6374.15,40.9,.65,49818541,1585.86,16.81,2.67,1.3
Nifty Financial Services,15-03-2016,6366.7,6374.85,6315.7,6321.75,-52.4,-.82,60739580,2132.13,16.67,2.65,1.31
Nifty Financial Services,16-03-2016,6298.85,6391.45,6255.7,6382.55,60.8,.96,61790062,2099.58,16.83,2.68,1.3
Nifty Financial Services,17-03-2016,6441.8,6489.6,6323.05,6364.2,-18.35,-.29,86143260,2980.7,16.79,2.67,1.3
Nifty Financial Services,18-03-2016,6381.15,6459.15,6364.45,6450.85,86.65,1.36,62220879,2219.47,17.01,2.71,1.29
Nifty Financial Services,21-03-2016,6476.8,6574.95,6476.8,6565.75,114.9,1.78,58989957,2182.53,17.32,2.75,1.26
Nifty Financial Services,22-03-2016,6555,6612.7,6511.6,6595.45,29.7,.45,54128223,2006.54,17.4,2.77,1.26
Nifty Financial Services,23-03-2016,6572.05,6588.7,6523.3,6576.3,-19.15,-.29,50083366,1921.53,17.35,2.76,1.26
Nifty Financial Services,28-03-2016,6560.05,6564.7,6433.75,6463.45,-112.85,-1.72,65150121,2458.93,17.05,2.71,1.28
Nifty Financial Services,29-03-2016,6444.6,6500.1,6441.6,6453.95,-9.5,-.15,57162799,2041.84,17.02,2.71,1.29
Nifty Financial Services,30-03-2016,6509.3,6602.5,6469.15,6591.9,137.95,2.14,70501273,2639.9,17.39,2.77,1.26
Nifty Financial Services,31-03-2016,6587.35,6621.7,6543.45,6579.4,-12.5,-.19,105607794,4300.28,17.35,2.76,1.26
