Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
NIFTY Alpha Low-Volatility 30,13-07-2017,-,-,-,9708.42,15.74,.16,70414427,4223.14,22.55,3.46,1.18
NIFTY Alpha Low-Volatility 30,14-07-2017,-,-,-,9768.13,59.71,.62,82043108,4255.23,22.69,3.48,1.17
NIFTY Alpha Low-Volatility 30,17-07-2017,-,-,-,9809.06,40.93,.42,65534439,3334.52,22.78,3.49,1.17
NIFTY Alpha Low-Volatility 30,18-07-2017,-,-,-,9778.46,-30.6,-.31,66770670,3811.71,22.68,3.48,1.17
NIFTY Alpha Low-Volatility 30,19-07-2017,-,-,-,9838.4,59.95,.61,73742440,3997.65,22.82,3.46,1.13
NIFTY Alpha Low-Volatility 30,20-07-2017,-,-,-,9792.7,-45.71,-.46,74705170,4188.75,22.71,3.45,1.13
NIFTY Alpha Low-Volatility 30,21-07-2017,-,-,-,9814.37,21.67,.22,74064043,6040.89,22.76,3.43,1.13
NIFTY Alpha Low-Volatility 30,24-07-2017,-,-,-,9833.66,19.29,.2,69766938,4953.17,22.81,3.44,1.13
NIFTY Alpha Low-Volatility 30,25-07-2017,-,-,-,9815.99,-17.67,-.18,62055430,3837.87,22.77,3.43,1.13
NIFTY Alpha Low-Volatility 30,27-07-2017,-,-,-,9903.39,32.14,.33,124967847,7925.76,23.02,3.46,1.12
NIFTY Alpha Low-Volatility 30,28-07-2017,-,-,-,9910.94,7.55,.08,72063843,4888.79,23.04,3.43,1.1
NIFTY Alpha Low-Volatility 30,31-07-2017,-,-,-,9963.54,52.61,.53,87910297,4556.19,23.16,3.44,1.09
NIFTY Alpha Low-Volatility 30,01-08-2017,-,-,-,9989.44,25.9,.26,80288509,4605.61,23.27,3.45,1.09
NIFTY Alpha Low-Volatility 30,02-08-2017,-,-,-,9966.95,-22.48,-.23,79810449,3870.97,23.13,3.44,1.09
NIFTY Alpha Low-Volatility 30,03-08-2017,-,-,-,9987.39,20.44,.21,78556376,4273.27,23.18,3.45,1.09
