Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
NIFTY Quality Low-Volatility 30,13-07-2017,-,-,-,7360.84,9.55,.13,43438107,3203.33,25.94,7.61,1.36
NIFTY Quality Low-Volatility 30,14-07-2017,-,-,-,7332.24,-28.6,-.39,38440435,3381.74,25.8,7.58,1.36
NIFTY Quality Low-Volatility 30,17-07-2017,-,-,-,7348.44,16.2,.22,49567782,2970.51,25.85,7.59,1.36
NIFTY Quality Low-Volatility 30,18-07-2017,-,-,-,7328.68,-19.75,-.27,178359090,6874.82,25.83,7.39,1.38
NIFTY Quality Low-Volatility 30,19-07-2017,-,-,-,7377.57,48.89,.67,74448522,4525.83,26,7.21,1.36
NIFTY Quality Low-Volatility 30,20-07-2017,-,-,-,7335.63,-41.93,-.57,38237361,2811.33,25.86,7.17,1.36
NIFTY Quality Low-Volatility 30,21-07-2017,-,-,-,7378.64,43.01,.59,53813234,3493.97,26.01,7.21,1.36
NIFTY Quality Low-Volatility 30,24-07-2017,-,-,-,7415.63,36.99,.5,48749425,3731.57,26.14,7.25,1.35
NIFTY Quality Low-Volatility 30,25-07-2017,-,-,-,7401.62,-14.01,-.19,40250208,3605.58,26.09,7.23,1.35
NIFTY Quality Low-Volatility 30,27-07-2017,-,-,-,7392.12,-7.18,-.1,70692098,6030.71,26.09,7.23,1.35
NIFTY Quality Low-Volatility 30,28-07-2017,-,-,-,7405.98,13.86,.19,49001519,3588.39,26.14,7.24,1.35
NIFTY Quality Low-Volatility 30,31-07-2017,-,-,-,7422.05,16.07,.22,52981690,4140.95,26.19,7.25,1.35
NIFTY Quality Low-Volatility 30,01-08-2017,-,-,-,7421.63,-.42,-.01,59896223,4581.22,26.18,7.25,1.35
NIFTY Quality Low-Volatility 30,02-08-2017,-,-,-,7386.89,-34.74,-.47,35600979,2914.69,26,7.22,1.35
NIFTY Quality Low-Volatility 30,03-08-2017,-,-,-,7398.09,11.2,.15,55387829,3500.4,26.28,7.23,1.35
NIFTY Quality Low-Volatility 30,04-08-2017,-,-,-,7459.75,61.66,.83,49915725,3519.38,26.51,7.29,1.34
NIFTY Quality Low-Volatility 30,07-08-2017,-,-,-,7483.01,23.26,.31,37268664,3068.78,26.61,7.31,1.34
NIFTY Quality Low-Volatility 30,08-08-2017,-,-,-,7420.31,-62.7,-.84,39030508,2885.88,26.39,7.25,1.35
NIFTY Quality Low-Volatility 30,09-08-2017,-,-,-,7354.43,-65.88,-.89,32793455,2407.79,26.13,7.19,1.36
NIFTY Quality Low-Volatility 30,10-08-2017,-,-,-,7289.04,-65.4,-.89,41006749,3263.88,25.9,7.12,1.37
NIFTY Quality Low-Volatility 30,11-08-2017,-,-,-,7249.42,-39.62,-.54,41872143,3281.4,25.77,7.01,1.35
NIFTY Quality Low-Volatility 30,14-08-2017,-,-,-,7314.89,65.46,.9,26108874,1988.23,26,7.07,1.34
NIFTY Quality Low-Volatility 30,16-08-2017,-,-,-,7401.05,86.16,1.18,47292702,3364.52,26.31,7.16,1.32
NIFTY Quality Low-Volatility 30,17-08-2017,-,-,-,7382.81,-18.24,-.25,47198874,3707.3,26.24,7.14,1.33
NIFTY Quality Low-Volatility 30,18-08-2017,-,-,-,7371.83,-10.98,-.15,121672627,10340.6,26.39,7.06,1.31
NIFTY Quality Low-Volatility 30,21-08-2017,-,-,-,7307.13,-64.7,-.88,79437633,6302.33,26.23,6.99,1.32
NIFTY Quality Low-Volatility 30,22-08-2017,-,-,-,7296.78,-10.35,-.14,61460983,4625.23,26.43,6.98,1.33
NIFTY Quality Low-Volatility 30,23-08-2017,-,-,-,7315.59,18.8,.26,57032350,4766.97,26.5,7,1.32
NIFTY Quality Low-Volatility 30,24-08-2017,-,-,-,7334.56,18.98,.26,56126599,4608.37,26.57,6.93,1.26
NIFTY Quality Low-Volatility 30,28-08-2017,-,-,-,7395.21,60.64,.83,53800655,4364.85,26.79,6.99,1.25
NIFTY Quality Low-Volatility 30,29-08-2017,-,-,-,7339.91,-55.3,-.75,33757857,2818.59,26.59,6.94,1.26
NIFTY Quality Low-Volatility 30,30-08-2017,-,-,-,7385.82,45.91,.63,37459304,2915.97,26.75,6.98,1.26
NIFTY Quality Low-Volatility 30,31-08-2017,-,-,-,7422.68,36.85,.5,64354991,4732.91,26.89,7.02,1.25
NIFTY Quality Low-Volatility 30,01-09-2017,-,-,-,7459.95,37.27,.5,32768442,2961.55,27.48,7.05,1.24
NIFTY Quality Low-Volatility 30,04-09-2017,-,-,-,7414.56,-45.39,-.61,36208074,2636.53,27.31,7.01,1.25
NIFTY Quality Low-Volatility 30,05-09-2017,-,-,-,7437.06,22.5,.3,32769759,2383.75,27.43,7.03,1.25
NIFTY Quality Low-Volatility 30,06-09-2017,-,-,-,7416.16,-20.9,-.28,37171818,2647.1,27.35,7.01,1.25
NIFTY Quality Low-Volatility 30,07-09-2017,-,-,-,7442.44,26.28,.35,42655145,2859.65,27.45,7.03,1.25
NIFTY Quality Low-Volatility 30,08-09-2017,-,-,-,7438.49,-3.95,-.05,36443042,2704.69,27.44,6.84,1.26
NIFTY Quality Low-Volatility 30,11-09-2017,-,-,-,7483.28,44.8,.6,42502251,3790.05,27.6,6.88,1.26
NIFTY Quality Low-Volatility 30,12-09-2017,-,-,-,7520.6,37.31,.5,48067197,3736.35,27.74,6.91,1.25
NIFTY Quality Low-Volatility 30,13-09-2017,-,-,-,7501.67,-18.93,-.25,54150052,3599.36,27.67,6.89,1.25
NIFTY Quality Low-Volatility 30,14-09-2017,-,-,-,7503.08,1.41,.02,42384804,3194.92,27.67,6.9,1.25
NIFTY Quality Low-Volatility 30,15-09-2017,-,-,-,7523.96,20.88,.28,49433051,4026.96,27.75,6.86,1.28
NIFTY Quality Low-Volatility 30,18-09-2017,-,-,-,7582.91,58.95,.78,31079403,2757.01,27.97,6.92,1.27
NIFTY Quality Low-Volatility 30,19-09-2017,-,-,-,7587.04,4.13,.05,53751743,2859.6,27.98,6.92,1.27
NIFTY Quality Low-Volatility 30,20-09-2017,-,-,-,7568.81,-18.23,-.24,29008147,2384.62,27.92,6.9,1.27
NIFTY Quality Low-Volatility 30,21-09-2017,-,-,-,7562.89,-5.92,-.08,38745187,3379.6,27.89,6.9,1.27
NIFTY Quality Low-Volatility 30,22-09-2017,-,-,-,7462.76,-100.13,-1.32,46950699,4299.41,27.53,6.81,1.29
