Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty Tata Group,01-01-2016,-,-,-,4438.73,2.34,.05,21226932,631.44,29.2,4.39,2.34
Nifty Tata Group,04-01-2016,-,-,-,4327.9,-110.83,-2.5,30132297,1029.19,28.47,4.28,2.39
Nifty Tata Group,05-01-2016,-,-,-,4311.84,-16.05,-.37,41969990,1378.3,28.37,4.27,2.4
Nifty Tata Group,06-01-2016,-,-,-,4328.13,16.29,.38,31569918,1206.01,28.47,4.28,2.39
Nifty Tata Group,07-01-2016,-,-,-,4241.58,-86.55,-2,38564490,1403.2,27.9,4.2,2.44
Nifty Tata Group,08-01-2016,-,-,-,4307.87,66.29,1.56,32931764,1051.59,28.34,4.26,2.41
Nifty Tata Group,11-01-2016,-,-,-,4274.11,-33.76,-.78,34015245,1196.72,28.12,4.23,2.42
Nifty Tata Group,12-01-2016,-,-,-,4216.27,-57.84,-1.35,28011775,1100.51,27.74,4.17,2.46
Nifty Tata Group,13-01-2016,-,-,-,4172.39,-43.88,-1.04,42411949,1682.81,27.45,4.13,2.48
Nifty Tata Group,14-01-2016,-,-,-,4137.38,-35.01,-.84,35174132,1268.39,27.22,4.1,2.51
Nifty Tata Group,15-01-2016,-,-,-,4065.38,-71.99,-1.74,27912236,1055.91,26.74,4.02,2.55
Nifty Tata Group,18-01-2016,-,-,-,4068.51,3.13,.08,33488844,1079.47,26.52,4.03,2.55
Nifty Tata Group,19-01-2016,-,-,-,4109.22,40.71,1,28798457,871.33,26.76,4.07,2.52
Nifty Tata Group,20-01-2016,-,-,-,4073.52,-35.71,-.87,30665702,1070.23,26.53,4.03,2.54
Nifty Tata Group,21-01-2016,-,-,-,4020.51,-53,-1.3,40079153,1348.57,26.17,3.98,2.58
Nifty Tata Group,22-01-2016,-,-,-,4109.11,88.6,2.2,29718629,945.16,26.75,4.07,2.52
Nifty Tata Group,25-01-2016,-,-,-,4117.08,7.97,.19,22372263,784.61,26.82,4.08,2.52
Nifty Tata Group,27-01-2016,-,-,-,4144.31,27.22,.66,26495931,981.26,27,4.1,2.5
Nifty Tata Group,28-01-2016,-,-,-,4143.71,-.6,-.01,42969706,1542.35,26.99,4.1,2.5
Nifty Tata Group,29-01-2016,-,-,-,4231.83,88.13,2.13,32841055,1224.31,27.57,4.19,2.45
Nifty Tata Group,01-02-2016,-,-,-,4251.27,19.44,.46,23763574,1030.76,27.65,4.21,2.44
Nifty Tata Group,02-02-2016,-,-,-,4206.65,-44.62,-1.05,35534214,1520.85,27.36,4.16,2.46
Nifty Tata Group,03-02-2016,-,-,-,4191.73,-14.92,-.35,28617800,1001.36,27.26,4.15,2.47
Nifty Tata Group,04-02-2016,-,-,-,4210.4,18.67,.45,32699972,1069.14,27.38,4.17,2.46
